Pairs,1
,,"all t : Train | t.pos' != t.pos",1

Pairs,1
,,"all t:Train | t.pos' in t.pos.prox",1

Pairs,2
,,"always all t : Train | t.pos' in t.pos.next",2

Pairs,11
,,"always all t : Train | t.pos' in t.pos.prox",3
,,"all t:Train| {
always (t.pos in Exit  implies no t.pos')
always (t.pos in Track  implies  t.pos' in t.pos.prox)
}",2
,,"all t:Train| {
always (t.pos in Exit  implies no t.pos')
always (t.pos in Track-Exit  implies  t.pos' in t.pos.prox)
}",3
,,"all t:Train| {
always (t.pos in Exit  implies eventually no t.pos')
always (t.pos in Track  implies  t.pos' in t.pos.prox)
}",1
,,"always  all t:Train| {
always (t.pos in Exit  implies no t.pos')
always (t.pos in Track-Exit  implies  t.pos' in t.pos.prox)
}",1
,,"always (all t:Train|(one t.pos:> Exit => no t.pos'))
always (all t:Train| (one t.pos and some t.pos.prox  => t.pos' in t.pos.prox ) )
always (all t:Train| no t.pos.prox  => (no t.pos' or t.pos'=t.pos) )",1

Pairs,5
,,"always all t : Train, p : t.pos | t.pos' in p.prox",1
,,"always all t : Train, p : t.pos | (t.pos)' in p.prox",2
,,"always (all t:Train|(one t.pos:> Exit => no t.pos'))
always (all t:Train| (one t.pos and some t.pos.prox  => t.pos' in t.pos.prox ) )
always (all t:Train| (no t.pos.prox and one t.pos:> Track-Exit) => (no t.pos' or t.pos'=t.pos) )",2

Pairs,2
,,"always all t: Train | t.pos' in t.pos + t.pos.prox",1
,,"always all t: Train | t not in Exit implies t.pos' in t.pos + t.pos.prox",1

Pairs,2
,,"all t : Train.pos | some (t & Exit) implies  no t'",1
,,"all t : Train | some (t.pos & Exit) implies  Train' = Train - t",1

Pairs,8
,,"all t:Train |{
always (t.pos in Exit implies no t.pos')

}",7
,,"all t:Train |{
always (t.pos in Exit implies   t.pos'=none)

}",1

Pairs,3
,,"always all t : Train | t.pos' in t.pos.prox or t.pos in Exit",2
,,"always (all t:Train|(one t.pos:> Exit and  some t.pos.prox  => no t.pos'))
always (all t:Train| (one t.pos and some t.pos.prox  => t.pos' in t.pos.prox ) )",1

Pairs,1
,,"always all t : Train | t.pos' in t.pos.prox || t.pos' = Exit",1

Pairs,1
,,"all t : Train | t.pos' != t.pos implies t.pos' in t.pos.prox",1

Pairs,2
,,"always all t : Train | t.pos' in t.pos.prox or t.pos' in Exit",2

Pairs,1
,,"all t:Train | t.pos in Entry implies after t.pos in t.pos.prox",1

Pairs,5
